status_id,created_at,screen_name,text,sent,bias
1155849702455283712,2019-07-29T14:36:58Z,foxnewsalert,presid trump welcom 911 first respond to the white hous sign bill extend fund for the 911 victim compens,0.55,0.75
1155714060979179520,2019-07-29T05:37:58Z,foxnewsalert,4 dead includ gunman in shoot at gilroy garlic festiv 15 injur,-1.25,0.75
1155583194525253633,2019-07-28T20:57:57Z,foxnewsalert,dan coat to leav post as director of nation intellig as trump select rep john ratcliff as replac,0.4,0.75
1154885340173393920,2019-07-26T22:44:56Z,foxnewsalert,suprem court clear way for trump administr to use militari fund for border wall,0.9,0.75
1154868984333983744,2019-07-26T21:39:56Z,foxnewsalert,feder judg dismiss covington student defam lawsuit against the washington post,-1,0.75
1154804813739282433,2019-07-26T17:24:57Z,foxnewsalert,hous democrat vow to pursu impeach investig of trump insist robert mueller deliv damn testimoni despit cr,-1.55,0.75
1154565237665882114,2019-07-26T01:32:58Z,foxnewsalert,trump say dem creat this phoni crime with obstruct claim in hanniti interview,-2.1,0.75
1154551140307963904,2019-07-26T00:36:57Z,foxnewsalert,program alert presid trump exclus on hanniti 9 pm et,-0.35,0.75
1154533273768538113,2019-07-25T23:25:57Z,foxnewsalert,program alert donald trump jr respond to mueller hear on tucker 8 pm et,-0.35,0.75
1154512128814067712,2019-07-25T22:01:55Z,foxnewsalert,fox news poll biden hold command lead for dem nomin,0.85,0.75
1154503323111821312,2019-07-25T21:26:56Z,foxnewsalert,deml hous clear trumpback budget and debt limit packag most republican oppos,-1,0.75
1154446697348513792,2019-07-25T17:41:55Z,foxnewsalert,16 marin arrest at camp pendleton california on charg rang from human smuggl to drug offici say,-1.3,0.75
1154410712351039488,2019-07-25T15:18:56Z,foxnewsalert,the feder govern will resum capit punish for the first time sinc 2003 execut five deathrow inmat start i,-1.8,0.75
1154331940453081088,2019-07-25T10:05:55Z,foxnewsalert,millionair sextraffick suspect jeffrey epstein found injur in new york citi jail cell accord to report,-0.9,0.75
1154242099128274945,2019-07-25T04:08:55Z,foxnewsalert,embattl puerto rico governor say he will resign,-1.3,0.75
1154152762604736512,2019-07-24T22:13:56Z,foxnewsalert,fox news poll trump approv up voter rate on economi best in decad,2,0.75
1154148731928895489,2019-07-24T21:57:55Z,foxnewsalert,hous democrat hit back at trump after mueller hear cite exspeci counsel power word,0.4,0.75
1154142442028961793,2019-07-24T21:32:55Z,foxnewsalert,trump say mueller did horribl job at hear but had noth to work with,-0.6,0.75
1154093619994927105,2019-07-24T18:18:55Z,foxnewsalert,former fbi special counsel robert mueller arriv on capitol hill wednesday to testifi befor two hous committe on the fbis,1.2,0.75
1154076507989524480,2019-07-24T17:10:55Z,foxnewsalert,bladerunn actor rutger hauer known for his chill portray of villain over a career that span six decad has die,-1.9,0.75
1154041779231981572,2019-07-24T14:52:55Z,foxnewsalert,bori johnson offici becom uk prime minist after meet with the queen expect to form govern to push through bre,-0.4,0.75
1154003776824651776,2019-07-24T12:21:55Z,foxnewsalert,exspeci counsel robert mueller arriv on capitol hill for an expect marathon session of testimoni on his russia collus,-0.1,0.75
1153757905302278144,2019-07-23T20:04:55Z,foxnewsalert,senat approv bill for 911 victim fund send it to presid trump desk,0.25,0.75
1153706567084195846,2019-07-23T16:40:55Z,foxnewsalert,senat vote 908 to confirm former armi lt col mark esper as secretari of defens make him the first perman pentagon bo,0,0.75
1153696499106271233,2019-07-23T16:00:54Z,foxnewsalert,suspect arrest in connect with murder of 21yearold ole miss student alli kostial accord to report,-1.2,0.75
1153622512191836160,2019-07-23T11:06:54Z,foxnewsalert,bori johnson to succeed theresa may as british prime minist after win conserv parti leadership ballot,1.6,0.75
1153444838450311168,2019-07-22T23:20:54Z,foxnewsalert,exclus us custom and border protect rebuk for failur to collect dna from migrant detaine,0.05,0.75
1153438044130877440,2019-07-22T22:53:54Z,foxnewsalert,justic depart tell mueller his hous testimoni must remain within the boundari of public report,1,0.75
1153426719409344512,2019-07-22T22:08:54Z,foxnewsalert,trump announc real compromis on budget deal with congression leader,0.4,0.75
1153065337669206027,2019-07-21T22:12:54Z,foxnewsalert,puerto rico governor announc he will not seek reelect but refus to resign,-1.3,0.75
1152812676512395265,2019-07-21T05:28:54Z,foxnewsalert,manni pacquiao beat keith thurman by split decis follow firstround knockdown,-0.5,0.75
1152305826486476806,2019-07-19T19:54:52Z,foxnewsalert,iran seiz second ukoper tanker in strait of hormuz,0,0.75
1152281420707950592,2019-07-19T18:17:53Z,foxnewsalert,ukflag oil tanker seiz by iran revolutionari guard in strait of hormuz amid grow tension,0.2,0.75
1152012641985912832,2019-07-19T00:29:51Z,foxnewsalert,trump to nomin gene scalia son of late suprem court justic antonin scalia for secretari of labor,0.75,0.75
1151806029312774146,2019-07-18T10:48:51Z,foxnewsalert,iran admit seizur of foreign tanker 12 crew member in strait of hormuz accus vessel oper of smuggl oil,-1.55,0.75
1151774824030773248,2019-07-18T08:44:51Z,foxnewsalert,dead fire break out at anim studio in japan,-1.15,0.75
1151643461080223744,2019-07-18T00:02:52Z,foxnewsalert,trump slam progress congresswomen at maga ralli in north carolina,0.15,0.75
1151621058530881537,2019-07-17T22:33:51Z,foxnewsalert,hous vote to hold attorney general barr commerc secretari ross in contempt over census citizenship question,-0.6,0.75
1151291885593518080,2019-07-17T00:45:50Z,foxnewsalert,former suprem court justic john paul steven dead at 99,0.5,0.75
1151266471630319618,2019-07-16T23:04:50Z,foxnewsalert,hous dem formal condemn trump inflammatori remark after dramat floor fight over pelosi,-2.25,0.75
1151217650934173696,2019-07-16T19:50:51Z,foxnewsalert,hous floor fight erupt as pelosi speak ahead of vote seek to condemn trump inflammatori comment,-1.45,0.75
1150818517639454721,2019-07-15T17:24:50Z,foxnewsalert,presid trump said monday lawmak who hate our countri should leav the us and dismiss critic previous tweet were ra,-2.1,0.75
1150759628415918080,2019-07-15T13:30:50Z,foxnewsalert,retir boxer pernel sweet pea whitak who held world titl at four weight class has been kill after be hit by a c,0,0.75
1150753089084899335,2019-07-15T13:04:51Z,foxnewsalert,trump administr announc sweep immigr overhaul drastic limit number of migrant elig for asylum,0.3,0.75
1150468206957608961,2019-07-14T18:12:49Z,foxnewsalert,novak djokov beat roger feder in epic fiveset match to win wimbledon men titl,1.3,0.75
1150189873002950657,2019-07-13T23:46:49Z,foxnewsalert,thousand without power in midtown manhattan upper west side,0,0.75
1150103045210038273,2019-07-13T18:01:48Z,foxnewsalert,barri offici make landfal near intracoast citi la is downgrad back to tropic storm with wind of 70mph,-0.25,0.75
1150060010392752128,2019-07-13T15:10:48Z,foxnewsalert,barri upgrad to categori 1 hurrican with maximum sustain wind of 75mph as it near landfal off louisiana coastlin,0,0.75
1150045920697999360,2019-07-13T14:14:48Z,foxnewsalert,serena william is deni 24th grand slam as she lose in straight set 62 62 to simona halep in wimbledon women final,-1.4,0.75
1149737638787768320,2019-07-12T17:49:48Z,foxnewsalert,hous vote to reauthor compens fund for 911 victim after comedian jon stewart press lawmak to move quick,-0.75,0.75
1149689318174285824,2019-07-12T14:37:48Z,foxnewsalert,former special counsel robert mueller appear befor two hous panel has been postpon by a week and is now schedul fo,0.8,0.75
1149676733328744448,2019-07-12T13:47:47Z,foxnewsalert,labor secretari alex acosta announc he will resign from his post in one week amid controversi over jeffrey epstein plea deal,-1.65,0.75
1149517433515831298,2019-07-12T03:14:47Z,foxnewsalert,fox news poll biden hold command lead among south carolina democrat,0.25,0.75
1149517181266223110,2019-07-12T03:13:47Z,foxnewsalert,human remain found on kentucki properti identifi as miss mom savannah spurlock polic announc,-0.15,0.75
1149440173807194112,2019-07-11T22:07:47Z,foxnewsalert,fox news poll biden hold command lead among south carolina democrat,0.25,0.75
1149436400636432384,2019-07-11T21:52:48Z,foxnewsalert,trump not back down in effort to count citizen amid census fight announc execut order,-0.6,0.75
1149410981187063808,2019-07-11T20:11:47Z,foxnewsalert,human remain found on kentucki properti identifi as miss mom savannah spurlock polic announc,-0.15,0.75
1149270806213660673,2019-07-11T10:54:47Z,foxnewsalert,kentucki polic have arrest a suspect after human remain were found by investig search for miss kentucki mom savan,-1.4,0.75
1149103453278547974,2019-07-10T23:49:47Z,foxnewsalert,iranian irgc boat tri fail to seiz british oil tanker in persian gulf senior us defens offici say,-0.75,0.75
1149026949865660416,2019-07-10T18:45:47Z,foxnewsalert,labor secretari alexand acosta who as feder prosecutor sign off on sweetheart deal for sex offend jeffrey epstein defe,-0.9,0.75
1148598120852480006,2019-07-09T14:21:46Z,foxnewsalert,billionair ross perot who twice ran for presid has die at 89 after a fivemonth battl with leukemia accord to a publ,-1.5,0.75
1148363321776754688,2019-07-08T22:48:46Z,foxnewsalert,bill clinton statement on jeffrey epstein arrest releas,-0.5,0.75
1148363071863361536,2019-07-08T22:47:46Z,foxnewsalert,bill clinton statement on jeffrey epstein arrest releas,-0.5,0.75
1148326830061031425,2019-07-08T20:23:45Z,foxnewsalert,rep eric swalwel drop out of 2020 dem presidenti primari,0.6,0.75
1148292857511514113,2019-07-08T18:08:46Z,foxnewsalert,financi jeffrey epstein appear in new york feder court plead not guilti to two count of sex traffick,0.15,0.75
1148246799989321728,2019-07-08T15:05:45Z,foxnewsalert,feder prosecutor detail twocount indict of financi jeffrey epstein for alleg sex traffick of underag girl,-0.4,0.75
1148228177543741442,2019-07-08T13:51:45Z,foxnewsalert,feder prosecutor in new york unseal twocount indict against highpow financi jeffrey epstein for alleg sex traff,0.4,0.75
1147912599679524864,2019-07-07T16:57:45Z,foxnewsalert,us women soccer team win second straight world cup titl fourth overal,1.1,0.75
1147780477090226176,2019-07-07T08:12:45Z,foxnewsalert,iran to enrich uranium base on our need in defianc of 2015 nuclear accord,0.4,0.75
1147352402275766273,2019-07-06T03:51:44Z,foxnewsalert,new 69 quak hit southern california day after largest temblor in decad,0.8,0.75
1147193604856832000,2019-07-05T17:20:43Z,foxnewsalert,remain of murder utah student mackenzi lueck found polic,-0.65,0.75
1146841282901368835,2019-07-04T18:00:43Z,foxnewsalert,signific earthquak rattl california no immedi report of damag or injuri,-1,0.75
1146827439412252673,2019-07-04T17:05:43Z,foxnewsalert,joey jaw chestnut win annual nathan famous juli fourth hot dog eat contest eat 71 hot dog in 10 minut,0.75,0.75
1146492732858347521,2019-07-03T18:55:42Z,foxnewsalert,navi seal eddi gallagh sentenc to reduc rank partial pay after be clear of murder charg,-0.6,0.75
1146470084455686144,2019-07-03T17:25:43Z,foxnewsalert,the dow hit an alltim record wednesday as market close earli for the fourth of juli holiday,0.65,0.75
1146170354244734976,2019-07-02T21:34:41Z,foxnewsalert,navi seal edward gallagh found not guilti on murder and attempt murder charg,-0.9,0.75
1146163059116969988,2019-07-02T21:05:42Z,foxnewsalert,doj say citizenship question be drop from 2020 census ny attorney general offic,-0.25,0.75
1146161295617593344,2019-07-02T20:58:42Z,foxnewsalert,us women team defeat england to advanc to world cup final,0,0.75
1146080009930661893,2019-07-02T15:35:42Z,foxnewsalert,vice presid penc plane call back to washington for unspecifi emerg as plan event in new hampshir cancel,-0.85,0.75
1145834139846893568,2019-07-01T23:18:42Z,foxnewsalert,program alert presid trump on tucker carlson tonight 8 pm et on fox news,-0.35,0.75
1145255573858004992,2019-06-30T08:59:41Z,foxnewsalert,white hous press secretari rough up in scuffl with nk secur guard,0.4,0.75
1145228648150175744,2019-06-30T07:12:41Z,foxnewsalert,trump kim meet at dmz trump briefli step into north korea,-0.1,0.75
1145218833071988736,2019-06-30T06:33:41Z,foxnewsalert,trump arriv at dmz await meet with north korea kim,-0.1,0.75
1145193415400972288,2019-06-30T04:52:41Z,foxnewsalert,trump and kim will meet at dmz on sunday,-0.1,0.75
1144857699173228544,2019-06-29T06:38:40Z,foxnewsalert,trump say meet with china xi went better than expect,0.7,0.75
1144711984769839111,2019-06-28T20:59:39Z,foxnewsalert,us defeat franc 21 friday night to advanc to the women world cup semifin,-0.2,0.75
1144673231821049862,2019-06-28T18:25:40Z,foxnewsalert,jame field who plow into protest at a white supremacist ralli in charlottesvill in 2017 kill a woman has been sent,-0.95,0.75
1144662159344984065,2019-06-28T17:41:40Z,foxnewsalert,polic miss univers of utah student mackenzi lueck is dead man charg with murder,-1.9,0.75
1144660395619246080,2019-06-28T17:34:39Z,foxnewsalert,utah author hold news confer follow arrest of suspect in disappear of colleg student mackenzi lueck,-1.25,0.75
1144643031368437760,2019-06-28T16:25:39Z,foxnewsalert,polic in utah take suspect into custodi in mackenzi lueck case as handyman reveal bizarr home renov request by person,-1.35,0.75
1144356391441903618,2019-06-27T21:26:39Z,foxnewsalert,hous approv bipartisan border fund bill after pelosi revers cours under gop pressur,0.5,0.75
1144305556800331778,2019-06-27T18:04:39Z,foxnewsalert,trump seek 2020 census delay after suprem court block citizenship question,-0.95,0.75
1144279383995289600,2019-06-27T16:20:39Z,foxnewsalert,polic name salt lake citi homeown person of interest in case of miss univers of utah student mackenzi lueck,0.35,0.75
1144259247968018433,2019-06-27T15:00:38Z,foxnewsalert,suprem court block citizenship question in 2020 census for now,-0.1,0.75
1143913724438335489,2019-06-26T16:07:39Z,foxnewsalert,beth chapman who star with her husband duan chapman in the longrun hit realiti show dog the bounti hunter has die,-0.5,0.75
1143689239407857671,2019-06-26T01:15:38Z,foxnewsalert,robert mueller agre to testifi befor joint hous panel juli 17 after subpoena nadler and schiff announc,0,0.75
1143566933461221376,2019-06-25T17:09:38Z,foxnewsalert,act custom and border protect commission john sander has resign amid ongo controversi over feder detent cond,-0.95,0.75
1143562660757278720,2019-06-25T16:52:39Z,foxnewsalert,first ladi melania trump announc her spokeswoman stephani grisham will be new white hous press secretari,1.1,0.75
1143388511778852869,2019-06-25T05:20:38Z,foxnewsalert,iran say latest us sanction end ani hope for diplomaci,1.1,0.75
1143298162507112451,2019-06-24T23:21:38Z,foxnewsalert,video footag of jussi smollett with rope around his neck releas by chicago polic,-0.25,0.75
1143192214836846592,2019-06-24T16:20:38Z,foxnewsalert,presid trump sign execut order deliv hardhit sanction against iran,-0.1,0.75
1142959679741599745,2019-06-24T00:56:37Z,foxnewsalert,missouri offic shot while respond to call has die suspect in custodi polic,-2.3,0.75
1142509713390804992,2019-06-22T19:08:37Z,foxnewsalert,presid trump said a plan mass apprehens of illeg immigr by ice is on hold for two week,-1.85,0.75
1142314925546774528,2019-06-22T06:14:36Z,foxnewsalert,hawaii plane crash kill all 9 aboard small craft offici say,-0.75,0.75
1142060495362506752,2019-06-21T13:23:35Z,foxnewsalert,presid trump confirm he call off retaliatori attack on iran 10 minut befor strike,-2.1,0.75
1141996326030381061,2019-06-21T09:08:36Z,foxnewsalert,massiv explos at gas refineri in philadelphia,-0.6,0.75
1141763287094370305,2019-06-20T17:42:35Z,foxnewsalert,medic testifi he not navi seal eddi gallagh respons for isi fighter death,-0.5,0.75
1141712450271830024,2019-06-20T14:20:34Z,foxnewsalert,suprem court say peac cross war memori can stay,0.75,0.75
1141591906100662273,2019-06-20T06:21:34Z,foxnewsalert,us navi drone shot down by iranian missil sourc,-0.8,0.75
1141501309851492352,2019-06-20T00:21:34Z,foxnewsalert,presid trump speak live on hanniti 9 pm et,-0.1,0.75
1141420523957694468,2019-06-19T19:00:34Z,foxnewsalert,exlead of selfhelp group nxivm convict in sextraffick case,0,0.75
1141149233971695618,2019-06-19T01:02:33Z,foxnewsalert,trump offici announc reelect bid at ralli i will never ever let you down,-0.1,0.75
1141126842340061185,2019-06-18T23:33:34Z,foxnewsalert,watch live presid trump to kick off reelect campaign with orlando ralli 8 pm et presid trump is expect to kick off,-0.35,0.75
1140752116660785159,2019-06-17T22:44:33Z,foxnewsalert,pentagon approv send 1000 more troop to mideast as us releas new photo of tanker attack link to iran,1.05,0.75
1140718393781313538,2019-06-17T20:30:33Z,foxnewsalert,two serious injur after shot fire near toronto raptor victori ralli polic say,-0.75,0.75
1140628046850023424,2019-06-17T14:31:32Z,foxnewsalert,fashion icon gloria vanderbilt the onli daughter of a railroad magnat and heiress to industrialist has die at age 95,0.1,0.75
1140432759586021376,2019-06-17T01:35:32Z,foxnewsalert,gari woodland hold off brook koepka to win us open,0.5,0.75
1140242004993073152,2019-06-16T12:57:33Z,foxnewsalert,biden lead 2020 dem rival top trump by 10 point,0.3,0.75
1140196703582265347,2019-06-16T09:57:32Z,foxnewsalert,wife of benjamin netanyahu plead guilti to misus of fund,-1.25,0.75
1140120454771949573,2019-06-16T04:54:33Z,foxnewsalert,tyson furi beat tom schwartz by tko in las vega,-0.5,0.75
1139512943505289217,2019-06-14T12:40:31Z,foxnewsalert,presid trump in an exclus interview friday morn with fox amp friend said he will not fire advis kellyann conway i,0.25,0.75
1139509168686194688,2019-06-14T12:25:31Z,foxnewsalert,presid trump dure an interview on fox amp friend warn iran over tanker attack,-1.1,0.75
1139379310156906496,2019-06-14T03:49:30Z,foxnewsalert,toronto raptor win first nba championship in franchis histori,0.5,0.75
1139297770836320256,2019-06-13T22:25:30Z,foxnewsalert,watch fox news town hall with 2020 candid julian castro 630 pm et,0.25,0.75
1139265559772704768,2019-06-13T20:17:30Z,foxnewsalert,white hous press secretari sarah sander will leav offic by the end of the month trump announc,0.05,0.75
1139233095377391617,2019-06-13T18:08:30Z,foxnewsalert,senior us defens offici tell fox news it is high like iran is respons for at least one of two attack on oil tank,0,0.75
1139211204700909568,2019-06-13T16:41:31Z,foxnewsalert,feder offic of special counsel recommend top trump aid kellyann conway be remov from feder servic over alleg hatc,1.9,0.75
1139077571629506560,2019-06-13T07:50:30Z,foxnewsalert,2 oil tanker damag dure attack in gulf of oman report,-1,0.75
1139002326721671168,2019-06-13T02:51:30Z,foxnewsalert,st loui blue win nhls stanley cup,0.5,0.75
1138553364529238016,2019-06-11T21:07:30Z,foxnewsalert,us defeat thailand 130 in women world cup match biggest blowout in tournament histori,-1.4,0.75
1138545564830838789,2019-06-11T20:36:30Z,foxnewsalert,hous approv civil contempt measur to enforc subpoena for attorney general barr former white hous counsel mcgahn,1.2,0.75
1138462263008997377,2019-06-11T15:05:29Z,foxnewsalert,husband girlfriend enter not guilti plea in miss connecticut mom case,-1.65,0.75
1138148193445830656,2019-06-10T18:17:29Z,foxnewsalert,former nixon offici john dean testifi at hous hear on alleg parallel between waterg and mueller report find,0,0.75
1138147441344221184,2019-06-10T18:14:30Z,foxnewsalert,helicopt crash into build in new york citi fire offici say,-0.35,0.75
1137755852931313665,2019-06-09T16:18:28Z,foxnewsalert,rafael nadal beat domin thiem to win his 12th french open titl,0.5,0.75
1137491359160590336,2019-06-08T22:47:28Z,foxnewsalert,sir winston finish first at belmont stake,0.25,0.75
1137158159611703297,2019-06-08T00:43:27Z,foxnewsalert,us make deal with mexico on tariff immigr presid trump announc,0.15,0.75
1137031573373628416,2019-06-07T16:20:26Z,foxnewsalert,exminneapoli polic offic sentenc to 125 year for fatal shoot of unarm 911 caller justin damond,-1.6,0.75
1136957837043785729,2019-06-07T11:27:26Z,foxnewsalert,russian destroy made unsaf maneuv came within 50 feet of collid with guidedmissil cruiser uss chancellorsvill in p,-1.5,0.75
1136818922882326528,2019-06-07T02:15:26Z,foxnewsalert,fox news exclus trump launch blister attack on nasti vindict horribl pelosi,-3.6,0.75
1136801809484472320,2019-06-07T01:07:26Z,foxnewsalert,program alert presid trump on the ingraham angl 10 pm et on fox news,-0.35,0.75
1136772363046072320,2019-06-06T23:10:26Z,foxnewsalert,bill de blasio to fox news dem too focus on impeach trump but mueller report show impeach offens,-0.3,0.75
1136665662397566976,2019-06-06T16:06:26Z,foxnewsalert,former trump nation secur advis michael flynn has fire his legal team as he prepar to face sentenc for lie to the,-0.5,0.75
1136630178644471808,2019-06-06T13:45:26Z,foxnewsalert,1 west point cadet dead other injur in truck rollov dure summer train offici say,-1.75,0.75
1136624890868576256,2019-06-06T13:24:26Z,foxnewsalert,fox news exclus trump say mueller made a fool of himself with public statement on the russia probe,-0.85,0.75
1136568520664322048,2019-06-06T09:40:26Z,foxnewsalert,presid trump to speak at normandi where he join the first ladi and french presid emmanuel macron and other world leader,-0.1,0.75
1136357375781289990,2019-06-05T19:41:25Z,foxnewsalert,massiv surg in immigr arrest report at mexico border as us offici say we are burst at the seam,-0.6,0.75
1136222991912714240,2019-06-05T10:47:25Z,foxnewsalert,presid trump join world leader and deliv remark in portsmouth england on the 75th anniversari of the dday invas o,-0.7,0.75
1135903889226682368,2019-06-04T13:39:25Z,foxnewsalert,presid trump on tuesday in a press confer with outgo uk prime minist theresa may rip into his british leftwi,-0.25,0.75
1135889791751528448,2019-06-04T12:43:24Z,foxnewsalert,presid trump and british prime minist theresa may hold joint news confer in london amid trump histor threeday vis,0.4,0.75
1135749620938792960,2019-06-04T03:26:25Z,foxnewsalert,manafort order to be transfer to nyc riker island,0,0.75
1135685697686425600,2019-06-03T23:12:25Z,foxnewsalert,hous approv $191b disast aid bill block three time by republican,0.6,0.75
1135644171199569920,2019-06-03T20:27:24Z,foxnewsalert,presid trump queen elizabeth offer toast at buckingham palac banquet,0.6,0.75
1135318526988836864,2019-06-02T22:53:24Z,foxnewsalert,watch fox news live town hall with 2020 presidenti candid sen kirsten gillibrand,0.25,0.75
1135219117668130817,2019-06-02T16:18:23Z,foxnewsalert,estrang husband girlfriend arrest in case of miss connecticut mom,-1.5,0.75
1134643070706884608,2019-06-01T02:09:23Z,foxnewsalert,death toll in virginia beach shoot now 12 plus shoot suspect polic,-2.95,0.75
1134598275313614854,2019-05-31T23:11:23Z,foxnewsalert,at least 11 dead in virginia beach govt complex shoot polic say shooter also dead,-1.6,0.75
1134579149740396544,2019-05-31T21:55:23Z,foxnewsalert,virginia beach municip complex shoot suspect in custodi report say,-1.5,0.75
1134245193270681600,2019-05-30T23:48:21Z,foxnewsalert,trump announc escal tariff against mexico start at 5 percent until illeg immigr stop,-1.5,0.75
1134210468246151169,2019-05-30T21:30:22Z,foxnewsalert,louisiana governor a democrat sign heartbeat abort bill into law,-0.8,0.75
1134111565442162689,2019-05-30T14:57:22Z,foxnewsalert,former mississippi republican sen thad cochran who serv in congress for more than 45 year befor retir last year has di,0,0.75
1133748925884751873,2019-05-29T14:56:22Z,foxnewsalert,special counsel robert mueller make first public remark on russia elect meddl in 2016,1.2,0.75
1133732814703276032,2019-05-29T13:52:21Z,foxnewsalert,fbi add fugit eugen palmer to top 10 mostwant list,-0.5,0.75
1133559671640481793,2019-05-29T02:24:20Z,foxnewsalert,sever injuri report after larg tornado destroy home west of kansa citi kansa,-0.5,0.75
1133291910444081152,2019-05-28T08:40:21Z,foxnewsalert,at least 5 million without power in ohio after tornado storm,0,0.75
1132739518803656704,2019-05-26T20:05:21Z,foxnewsalert,simon pagenaud win indianapoli 500 in thrill finish,1,0.75
1132677353497341952,2019-05-26T15:58:19Z,foxnewsalert,nfl hall of fame quarterback bart starr die,-0.05,0.75
1132521831691431942,2019-05-26T05:40:20Z,foxnewsalert,tornado in oklahoma level hotel fatal fear,-1,0.75
1132025807356997632,2019-05-24T20:49:19Z,foxnewsalert,jake patterson who kidnap wisconsin teen jaym closs get life in prison,-1.75,0.75
1131945276669865985,2019-05-24T15:29:19Z,foxnewsalert,lone gop congressman block bipartisan $19 billion disast relief bill,-1.35,0.75
1131851910980472833,2019-05-24T09:18:19Z,foxnewsalert,theresa may announc that shes step down as britain pm,0,0.75
1131719032644591616,2019-05-24T00:30:18Z,foxnewsalert,trump give ag barr author to declassifi document relat to 2016 campaign surveil,-2.77555756156289e-17,0.75
1131663167036239874,2019-05-23T20:48:18Z,foxnewsalert,senat approv $19 billion disast relief bill after trump back off from demand for border secur money,0.5,0.75
1131656367763329024,2019-05-23T20:21:17Z,foxnewsalert,julian assang indict on 18 count accus of coordin with man to leak classifi nationalsecur doc,-1.25,0.75
1131536581158985728,2019-05-23T12:25:18Z,foxnewsalert,american taliban milit john walker lindh releas from prison,-0.75,0.75
1131438180941684736,2019-05-23T05:54:18Z,foxnewsalert,violent tornado hit jefferson citi mo,-0.75,0.75
1131225274778050560,2019-05-22T15:48:17Z,foxnewsalert,trump reject pelosi alleg of coverup in fieri rose garden statement,-1.2,0.75
1130587067396907009,2019-05-20T21:32:16Z,foxnewsalert,feder judg side with hous democrat over subpoena for trump financi record,-0.5,0.75
1130559384407478278,2019-05-20T19:42:16Z,foxnewsalert,trump tell exwhit hous counsel mcgahn to defi subpoena,-0.7,0.75
1130461236913688581,2019-05-20T13:12:16Z,foxnewsalert,suspect who kill 1 alabama polic offic wound 2 other is in custodi accord to local report,-1.9,0.75
1130436574728953856,2019-05-20T11:34:16Z,foxnewsalert,manhunt in alabama for suspect wear bodi armor who shot and kill a cop wound two other,-1.65,0.75
1130379951469989888,2019-05-20T07:49:16Z,foxnewsalert,swedish prosecutor seek detent of wikileak assang,-1.1,0.75
1130246321418493953,2019-05-19T22:58:16Z,foxnewsalert,watch fox news live town hall with presidenti candid mayor pete buttigieg,0.25,0.75
1130244303719153671,2019-05-19T22:50:15Z,foxnewsalert,brook koepka surviv late stumbl to retain pga championship by 2 shot after start day 7 ahead,0.05,0.75
1129651644298420224,2019-05-18T07:35:14Z,foxnewsalert,us warn commerci flight could be misidentifi near persian gulf,-0.25,0.75
1129607355065409536,2019-05-18T04:39:15Z,foxnewsalert,chemic plant fire close pulaski skyway near new york citi,0.55,0.75
1129144805328662528,2019-05-16T22:01:14Z,foxnewsalert,fox news poll joe biden hold doubledigit lead over berni sander among democrat primari voter,0.85,0.75
1128970148709326850,2019-05-16T10:27:13Z,foxnewsalert,new york citi mayor bill de blasio announc he will run for the 2020 democrat presidenti nomin join a crowd fiel,0.8,0.75
1128793484360654849,2019-05-15T22:45:13Z,foxnewsalert,fox news poll voter feel good about the economi say tariff will hurt,0,0.75
1128789710179131397,2019-05-15T22:30:13Z,foxnewsalert,alabama governor sign restrict abort bill into law,-1.3,0.75
1128755738367668224,2019-05-15T20:15:13Z,foxnewsalert,white hous to unveil sweep overhaul of immigr system includ meritbas admiss offici say,1.25,0.75
1128661115603488768,2019-05-15T13:59:14Z,foxnewsalert,larg basket secur peopl insid rescu at oklahoma citi tower,1.6,0.75
1128651051463335936,2019-05-15T13:19:14Z,foxnewsalert,larg basket with peopl trap insid swing wild out of control at top of tower oklahoma citi fire depart say,-0.75,0.75
1128340495493672961,2019-05-14T16:45:12Z,foxnewsalert,comedi legend tim conway star of the carol burnett show dead at age 85,0.1,0.75
1128240336139108355,2019-05-14T10:07:12Z,foxnewsalert,montana gov steve bullock announc 2020 candidaci for presid join a crowd democrat field vy to toppl presid,-1.1,0.75
1128109220476399617,2019-05-14T01:26:12Z,foxnewsalert,at least 5 dead after midair collis of alaska floatplan carri cruis passeng offici say,-1.5,0.75
1128106456090382337,2019-05-14T01:15:12Z,foxnewsalert,barr assign us attorney in connecticut to look into govern surveil involv trump campaign sourc,-1.25,0.75
1128100413885091841,2019-05-14T00:51:12Z,foxnewsalert,at least 6 unaccount for after 2 alaska floatplan carri cruis passeng collid in midair offici say,-0.5,0.75
1128092107732865025,2019-05-14T00:18:12Z,foxnewsalert,rod rosenstein hit jame comey over handl of clinton probe media tour,0,0.75
1128028953619378178,2019-05-13T20:07:14Z,foxnewsalert,dow plummet over 610 point amid uschina trade tension,0,0.75
1128019386483212288,2019-05-13T19:29:13Z,foxnewsalert,desper housew star felic huffman enter guilti plea in the colleg admiss cheat scam,-2.4,0.75
1127869388613459969,2019-05-13T09:33:11Z,foxnewsalert,rape case against wikileak founder julian assang to be reopen swedish prosecutor say,-0.6,0.75
1126691873207119877,2019-05-10T03:34:10Z,foxnewsalert,us move ahead with tariff on $325b in chines good wh say,1.4,0.75
1126579634051735552,2019-05-09T20:08:10Z,foxnewsalert,trump to nomin patrick m shanahan as defens secretari white hous say,0.55,0.75
1126526785468928002,2019-05-09T16:38:10Z,foxnewsalert,north korean ship use to illicit transport coal is seiz over sanction violat us announc,-1.1,0.75
